Word,AROU,VAL,DOM,CNC,IMAG,FAM,SIZE,GEND
pass,1,1,1,0,0,1,0,0
pass (move past),0,1,1,0,0,1,0,0
pass (permission),0,1,0,0,0,1,0,0
pass (route),0,1,1,1,0,0,0,1
passage,0,1,1,1,1,0,0,0
passageway,0,1,0,1,1,0,1,1
passion,1,1,1,0,0,1,1,0
passionate,1,1,1,0,0,1,1,0
passive,0,0,0,0,0,0,0,0
pasta,0,1,1,1,1,1,0,0
paste,0,1,1,1,0,1,0,0
pastry,0,1,1,1,1,1,0,0
patch,0,0,1,1,1,1,0,1
patch (area),0,0,1,1,1,0,0,0
patch (repair),0,1,1,1,1,0,0,1
patent,0,1,1,0,0,0,0,0
path,0,1,1,1,1,1,0,0
patient,0,1,1,0,0,1,1,0
patient (medical),0,0,0,1,1,1,1,0
patient (tolerant),0,1,0,0,0,1,1,0
patriot,1,1,1,0,0,0,1,1
patrol,0,0,0,1,0,0,1,1
patron,0,1,0,0,0,0,1,0
pause,0,0,0,0,0,1,0,0
payment,0,1,0,1,1,1,1,1
payroll,0,1,0,1,0,0,1,1
pea,0,1,1,1,1,1,0,0
peace,1,1,1,0,0,1,1,0
peaceful,0,1,1,0,1,1,1,0
peach,0,1,1,1,1,1,0,0
peacock,1,1,1,1,1,0,0,0
peal,0,1,1,1,0,0,0,0
peanut,0,1,1,1,1,1,0,1
pear,0,1,0,1,1,1,0,0
pearl,1,1,1,1,1,0,0,0
peas,0,1,0,1,1,1,0,0
pebble,0,1,1,1,1,1,0,0
pecan,0,1,0,1,1,0,0,0
peck,0,1,0,0,0,0,0,0
peculiar,1,0,0,0,0,0,1,1
peddle,0,0,1,1,1,0,0,1
peek,0,0,1,0,0,0,0,0
peel,0,0,1,1,1,1,0,0
peep,1,0,0,0,0,0,0,0
peer,1,1,1,0,0,0,0,0
peer (colleague),1,1,1,1,1,1,0,0
peer (look),0,1,1,0,0,0,0,0
peers,0,1,0,0,0,0,1,0
peg,0,0,1,1,1,0,0,0
pelt,1,0,1,1,0,0,0,1
pelvis,1,0,1,1,1,1,0,0
pen,0,1,1,1,1,1,0,1
pen (cage),0,0,0,1,1,0,0,1
pen (ink),0,1,1,1,1,1,0,1
penalty,0,0,0,0,0,0,1,1
pence,0,1,0,1,1,1,0,0
pencil,0,1,1,1,1,1,0,0
penguin,1,1,1,1,1,1,0,0
penicillin,0,1,1,1,1,0,0,1
penis,1,1,1,1,1,1,1,1
penny,0,1,0,1,1,1,0,0
pension,0,1,0,0,0,0,0,1
pensive,0,0,0,0,0,0,0,0
penthouse,1,1,1,1,1,0,1,1
people,1,1,1,1,1,1,1,0
pepper,0,1,1,1,1,1,0,1
pepper (black),0,1,1,1,1,1,0,1
pepper (lightly cover),0,1,1,0,1,0,0,0
pepper (vegetable),0,1,1,1,1,1,0,0
perceive,0,1,1,0,0,0,1,0
percent,0,1,0,0,0,1,0,1
perception,1,1,1,0,0,0,1,0
perform,1,1,1,0,0,1,1,0
performance,1,1,1,0,0,1,1,0
performer,1,1,1,1,1,1,1,0
perfume,1,1,1,1,1,1,0,0
period,0,0,0,0,0,1,0,0
periodical,0,0,0,0,0,0,1,1
periodical (intermittent),0,1,0,0,0,0,0,1
periodical (newspaper),0,1,0,1,1,0,1,1
perjury,1,0,0,0,0,0,1,1
perky,1,1,1,0,0,0,0,0
permanent,0,0,0,0,0,1,1,1
permission,0,1,0,0,0,1,1,0
perpetrator,1,0,0,0,0,0,1,1
persecute,1,0,0,0,0,0,1,1
persecution,1,0,0,0,0,0,1,1
persist,1,0,1,0,0,1,1,0
persistent,1,1,1,0,0,0,1,0
person,1,1,1,1,1,1,1,0
personal,1,1,1,0,0,1,1,0
personality,1,1,1,0,0,1,1,0
perspiration,0,0,0,1,1,1,0,1
pervert,1,0,0,0,0,1,1,1
pessimist,0,0,0,0,0,0,0,1
pest,0,0,0,0,1,1,0,1
pester,1,0,0,0,0,0,0,1
pet,1,1,1,1,1,1,0,0
petal,0,1,1,1,1,1,0,0
petrol,0,0,0,1,1,1,1,1
petty,0,0,0,0,0,0,0,0
phantom,1,0,0,0,0,0,1,1
pharmacist,0,1,0,1,1,1,1,0
pharmacy,0,1,0,1,1,1,1,0
phase,0,0,0,0,0,0,0,0
pheasant,0,0,0,1,1,0,0,1
phenomenal,1,1,1,0,0,0,1,0
phenomenon,1,1,1,0,0,0,1,0
philosophy,0,1,1,0,0,0,1,0
phone,0,1,1,1,1,1,0,0
photo,1,1,1,1,1,1,0,0
photographer,1,1,1,1,1,1,0,1
phrase,0,0,1,0,0,1,0,0
physical,1,1,1,0,0,1,1,1
physician,0,1,0,1,1,0,1,1
physics,0,1,0,1,0,0,1,1
pianist,1,1,1,1,1,1,0,1
piano,1,1,1,1,1,1,1,0
pick,0,1,1,0,0,1,0,1
picket,0,0,0,1,1,0,0,1
pickle,0,0,1,1,1,0,0,1
pickle (difficulty),0,0,0,0,0,0,0,0
pickle (preserve),0,1,1,1,1,0,0,0
picture,1,1,1,1,1,1,0,0
pie,1,1,1,1,1,1,0,1
piece,0,0,1,1,0,1,0,0
pier,0,1,1,1,1,0,1,1
pig,0,1,1,1,1,1,0,1
pigeon,0,0,1,1,1,1,0,0
pile,0,0,0,1,1,0,0,1
pill,0,0,0,1,1,1,0,0
pillow,1,1,1,1,1,1,0,0
pilot,1,1,0,1,1,1,0,1
pimp,0,0,0,1,1,0,0,1
pimple,0,0,0,1,1,0,0,0
pin,0,0,0,1,1,1,0,0
pinch,1,0,1,1,1,1,0,0
pine,0,1,1,1,1,0,0,0
pine (long for),1,0,0,0,0,0,1,0
pine (tree/wood),0,1,1,1,1,0,1,1
pineapple,0,1,0,1,1,1,0,0
pink,1,1,0,1,1,1,0,0
pint,1,1,1,1,1,1,0,1
pint (beer),1,1,1,1,1,1,0,1
pint (volume),0,1,1,1,1,1,0,1
pioneer,1,1,1,0,1,0,1,1
pipe,0,0,1,1,1,0,0,1
pipe (tobacco),0,0,1,1,1,0,0,1
pipe (water),0,1,0,1,1,0,0,1
pistol,1,0,1,1,1,0,0,1
piston,1,0,0,1,1,0,0,1
pitch,0,1,1,1,0,0,1,1
pitch (field of play),0,1,1,1,1,1,1,1
pitch (musical),1,1,1,0,0,1,1,0
pitch (tar),0,0,0,1,0,0,0,1
pitch (throw),0,1,1,1,1,0,0,1
pitiful,0,0,0,0,0,0,0,0
pity,0,0,0,0,0,1,0,0
pizza,1,1,1,1,1,1,0,1
plain,0,0,0,0,0,1,0,0
plan,0,1,1,0,0,1,1,1
plane,1,1,0,1,1,1,1,1
plane (aircraft),1,1,1,1,1,1,1,1
plane (surface),0,1,0,1,1,0,1,1
plane (wood),0,1,1,1,1,0,0,1
planet,1,1,0,1,1,1,1,1
plank,0,0,0,1,1,0,0,1
plant,0,1,1,1,1,1,0,0
plant (factory),0,0,0,1,1,0,1,1
plant (flower),0,1,0,1,1,1,0,0
plant (position),0,0,1,0,0,0,0,0
plantation,0,0,0,1,1,0,1,1
plasma,0,1,0,1,0,0,0,1
plaster,0,0,1,1,1,0,0,1
plaster (bandage),0,0,0,1,1,1,0,0
plaster (wall),0,0,1,1,1,1,0,1
plate,0,1,1,1,1,1,0,0
platter,0,1,0,1,1,0,0,0
play,1,1,1,0,0,1,1,0
play (game),1,1,1,0,1,1,1,1
play (stage performance),1,1,1,1,1,1,1,0
player,0,0,1,0,0,1,0,1
playful,1,1,1,0,0,1,1,0
plea,1,0,0,0,0,0,0,0
plead,0,0,0,0,0,0,1,0
please,1,1,0,0,0,1,1,0
pleasure,1,1,1,0,0,1,1,0
pledge,0,1,0,0,0,0,1,1
pliers,0,0,1,1,1,0,0,1
plight,0,0,0,0,0,0,1,0
plot,1,0,0,0,0,1,1,1
plot (conspiracy),1,0,0,0,0,0,1,1
plot (graph),0,1,1,1,1,0,0,1
plot (land),0,0,1,1,1,0,1,1
plot (story),1,1,1,0,0,1,1,0
plough,0,0,1,1,1,0,1,1
ploy,0,0,0,0,0,0,0,1
plug,0,0,0,1,1,1,0,1
plug (blockage),0,0,0,1,1,0,0,1
plug (electric),0,1,1,1,1,1,0,1
plum,0,1,0,1,1,1,0,0
plumber,0,1,1,1,1,0,0,1
plump,0,0,0,0,1,1,1,0
plural,0,1,0,0,0,1,1,0
poach,0,0,0,0,0,0,0,1
poach (cook),0,1,1,1,1,0,0,0
poach (hunt),1,0,1,1,0,0,1,1
pocket,0,1,1,1,1,1,0,1
poet,1,1,1,1,1,1,1,1
poetry,0,1,1,0,1,0,0,0
point,0,0,1,1,0,1,0,0
point (argument),1,0,1,0,0,1,1,1
point (finger),1,0,1,1,1,1,0,1
point (location),0,1,0,1,0,0,0,1
poison,1,0,0,1,1,0,1,1
poisoned,1,0,0,1,1,0,1,1
poke,1,0,1,1,1,1,0,1
poker,1,0,1,1,1,0,0,1
poker (cards),1,0,1,1,1,0,0,1
poker (rod),0,0,0,1,1,0,0,1
polar,0,0,1,0,0,0,1,1
pole,0,0,1,1,1,1,0,0
police,1,0,0,1,1,1,1,1
policeman,0,1,0,1,1,1,1,1
polish,0,1,1,1,1,1,0,0
polite,1,1,1,0,0,1,0,0
politician,0,0,0,1,1,1,1,1
poll,0,1,0,0,0,1,0,1
pollute,0,0,0,0,0,0,1,1
pollution,1,0,0,0,1,1,1,1
polyester,0,0,0,1,0,0,0,0
ponce,0,0,0,0,0,0,0,1
pond,0,1,1,1,1,1,0,0
pony,0,1,1,1,1,1,0,0
poodle,0,1,1,1,1,1,0,0
pool,1,1,1,1,1,1,1,0
pool (billiards),0,1,1,1,1,0,0,1
pool (shared),0,1,0,0,0,0,0,1
pool (water),1,1,1,1,1,1,1,0
poor,0,0,0,0,0,1,0,1
pope,0,0,0,1,1,0,1,1
population,0,1,0,1,0,1,1,0
pork,0,1,1,1,1,1,0,1
porpoise,0,1,0,1,1,0,0,0
port,0,1,0,1,1,0,1,1
port (harbour),0,1,0,1,1,0,1,1
port (wine),1,1,1,1,1,0,0,0
portal,0,1,0,0,0,0,1,1
porter,0,1,0,1,1,0,0,1
portion,0,1,0,0,0,1,0,0
portrait,0,1,1,1,1,1,0,0
position,0,1,1,0,0,1,0,1
positive,1,1,1,0,0,1,1,0
possess,1,0,1,0,0,1,1,1
possession,1,1,1,0,0,0,1,0
possessive,1,0,0,0,0,1,1,1
post,0,1,0,1,1,1,0,0
post (mail),0,1,0,1,1,1,0,1
post (pole),0,0,1,1,1,0,0,1
post (position),0,1,1,0,0,0,1,1
poster,0,1,0,1,1,1,0,0
postman,0,1,1,1,1,1,0,1
posture,0,1,1,1,1,1,1,0
pot,0,1,1,1,1,1,0,0
pot (drugs),1,0,0,1,1,0,0,1
pot (pan),0,1,1,1,1,1,0,0
potato,0,1,1,1,1,1,0,1
potent,1,1,1,0,0,0,1,1
pottery,0,1,1,1,1,0,0,0
poultry,0,1,0,1,1,0,0,0
pound,1,1,1,1,1,1,0,1
pound (dogs),0,0,0,1,1,0,0,1
pound (hammer),1,0,1,1,1,0,1,1
pound (money),0,1,0,1,1,1,0,1
pound (weight),0,0,1,1,0,1,0,1
poverty,0,0,0,0,1,1,1,1
power,1,1,1,0,0,1,1,1
powerful,1,1,1,0,1,1,1,1
powerless,0,0,0,0,0,0,0,0
practical,1,1,1,0,0,1,1,1
practice,1,1,1,0,0,1,1,0
prairie,0,1,0,1,1,0,1,0
praise,1,1,1,0,0,1,1,0
pram,0,1,1,1,1,0,0,0
prawn,0,0,0,1,1,0,0,0
pray,0,1,0,0,1,0,1,0
prayer,0,1,0,0,1,0,0,0
precise,1,1,1,0,0,0,0,0
predicament,1,0,0,0,0,0,1,0
preface,0,1,0,0,0,0,0,0
prefix,0,0,0,0,0,0,0,0
premium,1,1,1,0,0,0,1,0
present,1,1,1,1,1,1,1,0
present (gift),1,1,1,1,1,1,1,0
present (show),1,1,1,0,0,1,1,0
president,1,1,1,1,1,1,1,1
pressure,1,0,0,0,0,1,1,1
prestige,1,1,1,0,0,0,1,1
pretty,1,1,1,0,1,1,0,0
pretzel,0,1,1,1,1,0,0,1
prevent,0,0,1,0,0,1,1,1
preview,0,1,1,0,0,1,0,0
prick,1,0,0,1,1,0,0,1
prick (dick),1,0,0,0,1,0,0,1
prick (stab),1,0,0,1,0,0,0,1
pride,1,1,1,0,0,1,1,1
pride (feeling),1,1,1,0,0,1,1,1
pride (lions),1,1,1,1,1,0,1,1
primal,1,0,1,0,0,0,1,1
primary,0,1,0,0,0,1,0,0
prince,1,1,0,1,1,0,1,1
princess,1,1,0,1,1,1,1,0
print,0,1,1,1,1,1,0,1
prior,0,0,0,0,0,1,0,0
prison,1,0,0,1,1,1,1,1
prisoner,1,0,0,1,1,0,0,1
privacy,1,1,1,0,0,1,1,0
private,1,1,1,0,0,1,0,0
prize,1,1,1,1,1,1,1,0
probe,0,0,1,0,0,0,0,1
process,0,1,0,0,0,1,1,0
process (modify),0,1,1,0,0,0,1,1
process (procedure),0,0,1,0,0,1,1,1
process (understand),0,1,1,0,0,1,1,0
procession,0,1,0,0,0,0,1,0
product,0,0,0,1,0,1,0,1
production,1,1,1,0,0,1,1,1
profession,1,1,1,0,0,1,1,1
professional,1,1,1,0,0,1,1,1
professor,1,1,1,1,1,1,1,1
profile,0,1,1,0,0,1,0,0
profit,1,1,1,0,0,1,1,1
profound,1,1,1,0,0,0,1,0
programme,0,1,0,0,0,1,1,1
progress,1,1,1,0,0,1,1,1
progression,1,1,1,0,0,0,1,1
project,0,1,1,0,0,1,1,1
project (enterprise),1,1,1,0,0,1,1,1
project (protrude),1,0,1,0,0,0,1,1
projector,0,1,1,1,1,1,0,1
prolong,0,0,0,0,0,0,1,0
promote,1,1,1,0,0,1,1,1
promotion,1,1,1,0,0,1,1,1
prone,0,0,0,0,0,0,0,0
pronoun,0,1,0,0,0,0,0,1
proof,0,1,1,0,0,1,1,1
proper,0,1,1,0,0,1,1,0
property,0,1,1,1,1,1,1,1
prophet,1,1,0,0,0,0,1,1
propose,1,1,1,0,0,0,1,1
proprietor,0,1,1,1,0,0,1,1
prose,0,1,1,0,0,0,0,0
prosecute,1,0,0,0,0,0,1,1
prosecution,1,0,0,0,0,1,1,1
prosecutor,0,0,0,1,1,0,1,1
prosper,1,1,1,0,0,0,1,1
prosperity,1,1,1,0,0,0,1,0
prosperous,1,1,1,0,0,0,1,1
prostitute,0,0,0,1,1,0,1,0
protect,1,1,1,0,0,1,1,1
protected,1,1,0,0,0,1,1,0
protection,1,1,0,0,0,1,1,1
protest,1,0,1,0,1,1,1,1
proud,1,1,1,0,0,1,1,1
prove,0,1,1,0,0,1,1,1
provide,1,1,1,0,0,1,1,1
proxy,0,0,0,0,0,0,0,1
prudent,0,0,0,0,0,0,0,0
prune,0,0,0,1,1,0,0,0
prune (fruit),0,1,1,1,1,0,0,0
prune (trim),0,1,1,1,1,0,0,0
psychiatrist,1,1,0,1,1,0,1,0
psychologist,1,1,0,1,0,1,1,0
psychology,1,1,0,0,0,1,1,0
psychopath,1,0,0,0,0,0,1,1
psychotic,1,0,0,0,0,0,1,1
public,1,1,0,1,1,1,1,1
pudding,1,1,0,1,1,1,0,0
puffin,0,1,1,1,1,0,0,0
puke,0,0,0,1,1,0,0,1
pull,1,1,1,0,0,1,0,0
pull (attratcion),1,1,1,0,0,1,1,0
pull (drag),0,0,1,0,0,1,0,1
pulley,0,1,1,1,1,0,0,0
pulpit,0,0,0,1,1,0,0,1
pulse,1,1,1,1,1,1,0,0
pulse (e.g. beans),0,1,1,1,1,0,0,1
pulse (heartbeat),1,1,1,1,1,1,0,0
pump,1,0,1,1,0,0,0,1
pumpkin,0,1,1,1,1,0,0,0
pumps,0,0,0,1,1,0,0,0
pumps (equipment),0,0,0,1,1,0,0,1
pumps (shoes),1,1,1,1,1,0,0,0
punch,1,0,1,1,1,1,1,1
punch (drink),1,1,1,1,1,0,0,0
punch (strike),1,0,1,1,1,1,1,1
pungent,1,0,0,0,0,0,1,1
punish,1,0,0,0,0,1,1,1
punishment,1,0,0,0,0,0,1,1
pupil,0,1,1,1,1,1,0,0
pupil (eye),0,1,1,1,1,1,0,0
pupil (school),0,1,0,1,1,1,0,0
puppy,1,1,1,1,1,1,0,0
pure,1,1,1,0,0,1,0,0
purple,1,1,1,1,1,1,0,0
purse,1,1,1,1,1,1,0,0
pursue,1,1,1,0,0,0,1,0
pursued,1,0,0,0,0,0,1,0
pursuit,1,1,1,0,0,0,1,1
pus,0,0,0,1,1,0,0,1
push,1,0,1,1,1,1,0,1
pussy,1,0,1,1,1,1,0,0
pussy (cat),1,1,1,1,1,1,0,0
pussy (vagina),1,0,1,1,1,1,0,0
pussy (wimp),0,0,0,0,0,0,0,0
putrid,0,0,0,0,0,0,0,1
puzzle,1,1,1,1,1,1,0,0
puzzle (jigsaw),1,1,0,1,1,1,0,0
puzzle (mystery),1,1,0,0,0,1,1,0
pyramid,0,1,1,1,1,1,1,1
python,1,0,0,1,1,0,1,1
quack,0,0,0,0,0,0,0,1
quack (charlatan),0,0,0,0,0,0,0,1
quack (duck),0,1,0,1,1,0,0,0
quality,1,1,1,0,0,1,1,0
quantity,0,1,1,0,0,1,1,1
quantum,0,1,0,0,0,0,1,1
quarrel,1,0,0,0,0,0,1,0
quarry,0,0,0,1,1,0,1,1
quay,0,0,1,1,1,0,1,1
queen,1,1,0,1,1,1,1,0
queen (gay),1,1,1,0,1,0,1,0
queen (king),1,1,1,1,1,1,1,0
quest,1,1,1,0,0,0,1,1
question,1,1,1,0,0,1,1,0
queue,0,0,0,1,1,1,0,0
quibble,0,0,0,0,0,0,0,0
quick,1,1,1,0,0,1,0,0
quiescent,0,1,0,0,0,0,1,0
quiet,0,1,0,0,0,1,0,0
quietly,0,0,0,0,0,1,0,0
quill,0,1,1,1,1,0,0,0
quit,0,0,1,0,0,1,1,1
quite,0,0,0,0,0,1,0,0
quitter,0,0,0,0,0,0,0,1
rabbi,0,0,0,1,1,0,0,1
rabbit,0,1,1,1,1,1,0,0
rabies,1,0,0,1,0,0,1,1
raccoon,0,1,1,1,1,0,0,1
race,1,1,1,0,1,1,1,1
race (colour),1,0,0,0,1,1,1,1
race (contest),1,1,1,1,1,1,1,1
racist,0,0,1,0,0,1,1,1
racket,0,0,1,1,1,0,0,1
racket (noise),1,0,0,0,0,1,1,1
racket (tennis),0,1,1,1,1,1,0,1
radiant,1,1,1,0,0,0,1,0
radiator,0,1,1,1,1,1,0,1
radio,1,1,1,1,1,1,0,1
rage,1,0,1,0,1,1,1,1
rail,0,0,0,1,1,1,1,1
railroad,0,1,0,1,1,1,1,1
rain,1,0,0,1,1,1,1,0
rainbow,1,1,1,1,1,1,1,0
rainforest,1,1,1,1,1,1,1,0
raise,1,1,1,0,0,1,1,0
raise (bring up),1,1,0,0,0,1,1,0
raise (increase),1,1,1,0,0,1,1,0
raise (lift),1,1,1,1,1,0,1,1
raisin,0,1,1,1,1,1,0,0
ranch,0,1,1,1,1,0,1,1
rancid,0,0,0,0,0,0,0,1
random,1,0,0,0,0,1,1,0
randy,1,0,1,0,0,0,1,1
range,0,1,0,0,0,0,1,0
range (array),0,1,1,0,0,0,1,1
range (outdoors),1,1,1,1,0,0,1,1
ranger,0,1,1,1,1,0,0,1
rank,0,1,1,0,0,0,1,1
rank (foul),0,0,0,0,0,0,1,1
rank (position),0,0,1,0,0,0,1,1
rape,1,0,0,1,1,1,1,1
rapist,1,0,0,1,0,1,1,1
rare,1,1,1,0,0,1,0,0
rare (uncommon),1,1,1,0,0,1,1,0
rare (uncooked),0,0,0,1,1,0,0,1
rash,0,0,0,1,1,1,0,1
rash (reckless),1,0,0,0,0,0,1,1
rash (skin),0,0,0,1,1,1,0,0
raspberry,1,1,1,1,1,1,0,0
rat,0,0,0,1,1,1,0,1
rat (animal),0,0,0,1,1,1,0,1
rat (inform),0,0,0,0,0,0,0,1
rate,0,0,1,0,0,1,0,0
rather,0,1,1,0,0,1,0,0
rating,0,0,1,0,0,1,0,1
ration,0,0,0,0,0,0,0,1
rattle,0,0,0,1,1,0,0,0
rattlesnake,1,0,0,1,1,0,0,1
raven,0,0,1,1,1,0,0,0
razor,1,0,1,1,1,1,0,1
react,1,0,1,0,0,1,1,0
reaction,1,0,1,0,0,1,1,0
read,1,1,1,1,1,1,1,0
real,1,1,1,0,0,1,1,0
realize,1,1,1,0,0,1,1,0
rear,0,0,0,1,0,0,0,0
rear (behind),0,0,0,1,1,0,0,0
rear (raise),0,1,0,0,0,0,1,0
reason,0,1,1,0,0,1,1,0
reasonable,0,1,1,0,0,1,1,0
reassure,1,1,1,0,0,1,1,0
reassuring,1,1,1,0,0,1,1,0
rebound,1,0,0,0,0,0,0,0
recall,0,1,1,0,0,0,0,0
recent,0,1,1,0,0,1,0,0
recital,0,1,0,0,0,0,0,0
recite,0,1,1,0,0,0,0,0
recognition,0,1,1,0,0,1,1,0
recognize,1,1,1,0,0,1,1,0
record,0,1,1,1,0,1,0,1
record (information),0,1,1,1,0,1,0,1
record (to register),0,1,1,0,0,1,0,0
rectangle,0,1,1,1,1,1,0,1
red,1,1,1,1,1,1,1,0
reduce,0,0,0,0,0,0,0,0
reef,1,1,0,1,1,0,1,0
reel,0,1,1,1,1,0,0,1
refill,0,1,1,1,0,0,0,1
reflect,0,1,1,0,0,1,1,0
reflection,1,1,1,0,1,1,1,0
reflex,1,1,0,0,0,1,0,1
refresh,1,1,1,0,0,1,0,0
refreshment,1,1,1,1,1,1,0,0
refrigerator,0,1,0,1,1,1,1,0
refugee,1,0,0,1,0,0,1,0
reggae,1,1,1,0,0,0,0,1
regime,1,0,0,0,0,0,1,1
region,0,0,0,1,0,0,1,0
regional,0,0,0,0,0,0,1,1
register,0,0,0,0,0,1,0,1
regret,0,0,0,0,0,1,1,0
regular,0,1,0,0,0,1,0,0
regulation,0,0,0,0,0,1,1,1
reindeer,1,1,1,1,1,0,1,0
reject,0,0,0,0,0,1,1,1
rejected,0,0,0,0,0,1,1,1
relate,0,1,1,0,0,1,0,0
relation,0,1,0,0,0,1,1,0
relative,1,1,1,0,0,1,1,0
relax,1,1,1,0,0,1,0,0
relaxing,0,1,1,0,0,1,1,0
relay,0,1,1,0,0,0,0,1
release,1,1,1,0,0,1,1,0
reliable,1,1,1,0,0,1,1,0
relic,0,1,0,1,0,0,0,1
relieved,1,1,1,0,0,1,1,0
religion,0,0,0,0,0,1,1,0
relish,1,1,1,0,0,0,1,0
remark,0,0,1,0,0,0,0,0
remarkable,1,1,1,0,0,1,1,0
remedy,0,1,0,0,0,0,1,0
remind,0,1,1,0,0,1,0,0
reminder,0,1,0,0,0,1,1,0
remorse,0,0,0,0,0,0,1,0
remorseful,0,0,0,0,0,0,1,0
remote,0,0,0,1,1,1,0,1
remote (controller),0,1,1,1,1,1,0,1
remote (distant),0,0,0,0,0,0,1,1
rendezvous,1,1,1,0,0,0,1,0
rent,0,0,0,1,0,1,1,1
repel,0,0,1,0,0,0,0,1
repent,0,0,0,0,0,0,1,1
replace,0,0,0,0,0,1,0,0
replacement,0,0,0,0,0,0,1,0
report,0,0,0,1,1,1,0,1
reporter,0,0,0,1,1,1,0,1
reptile,0,0,1,1,1,0,0,1
reptilian,0,0,0,1,1,0,0,1
request,1,1,0,0,0,1,1,0
rescue,1,1,1,0,0,1,1,1
research,1,1,1,0,0,1,1,1
researcher,1,1,1,1,0,1,1,1
resent,1,0,0,0,0,0,1,1
resentful,1,0,0,0,0,0,1,0
resentment,1,0,0,0,0,1,1,0
reserve,0,1,0,0,0,1,0,0
reserved,0,0,0,0,0,1,0,0
reset,0,0,1,0,0,0,0,1
resident,0,1,0,1,1,0,0,1
residential,0,0,0,0,0,1,0,0
residual,0,0,0,0,0,0,0,0
residue,0,0,0,1,0,0,0,1
resign,0,0,0,0,0,0,1,1
resort,0,1,1,0,0,0,1,0
respect,1,1,1,0,0,1,1,0
responsibility,1,1,1,0,0,1,1,0
responsible,1,1,1,0,0,1,1,0
rest,0,1,0,0,0,1,0,0
restaurant,1,1,1,1,1,1,1,0
restore,0,1,1,0,0,0,1,0
retail,0,1,0,1,1,1,1,0
retailer,0,1,0,1,0,1,1,0
reunion,1,1,1,0,0,0,1,0
reunite,1,1,1,0,0,0,1,0
reverent,0,1,0,0,0,0,1,1
reverse,0,0,0,0,0,1,1,0
review,0,0,0,0,0,1,0,0
revoke,0,0,0,0,0,0,1,1
revolt,1,0,1,0,0,0,1,1
revolting,0,0,0,0,0,1,1,1
revolution,1,1,1,0,0,0,1,1
revolve,0,1,0,0,0,0,1,1
revolver,1,0,0,1,1,0,0,1
reward,1,1,1,0,0,1,1,0
rhapsody,1,1,1,0,0,0,1,1
rheumatism,0,0,0,1,0,0,1,1
rhino,0,1,1,1,1,0,1,1
rhinoceros,1,1,1,1,1,0,1,1
rhyme,0,1,0,0,0,1,0,0
rhythm,1,1,1,0,0,1,1,0
ribs,0,1,1,1,1,1,0,1
rice,0,1,1,1,1,1,0,0
rich,1,1,1,0,1,1,1,1
riches,1,1,1,1,1,1,1,1
riddle,1,0,0,0,0,0,0,0
ride,1,1,1,1,1,1,1,1
rider,1,1,1,1,1,0,0,1
ridicule,0,0,0,0,0,0,1,0
ridiculous,1,0,0,0,0,1,1,1
rifle,1,0,1,1,1,0,0,1
right,1,1,1,0,0,1,1,0
right (correct),1,1,1,0,0,1,1,0
right (left),0,1,1,0,0,1,0,1
right (legal claim),0,1,1,0,0,1,1,1
rigid,0,0,0,0,0,0,0,1
ring,1,1,1,1,1,1,0,0
ring (jewellery),1,1,1,1,1,1,0,0
ring (sound),1,1,0,1,0,1,0,0
ring (surround),0,0,0,0,0,0,0,0
riot,1,0,1,1,1,1,1,1
ripe,0,1,0,0,1,0,0,0
risk,1,0,0,0,0,1,1,1
risky,1,0,0,0,0,1,1,1
ritual,1,0,0,0,0,0,1,1
ritualistic,1,0,0,0,0,0,1,1
rival,1,0,1,0,0,0,1,1
river,1,1,0,1,1,1,1,0
road,0,1,1,1,1,1,1,1
roar,1,1,1,1,1,1,1,1
robber,0,0,0,1,1,1,1,1
robbery,1,0,0,1,1,0,1,1
robe,0,1,0,1,1,0,0,0
robin,1,1,1,1,1,0,0,0
rock,0,0,1,1,1,1,0,1
rocket,1,1,1,1,1,1,1,1
rocket (go quickly),1,1,1,0,1,0,1,1
rocket (leaves),0,1,1,1,1,1,0,0
rocket (projectile),1,0,1,1,1,0,1,1
rod,0,0,1,1,1,0,0,1
rogue,1,0,1,0,0,0,1,1
role,0,1,1,0,0,1,1,0
roll,0,1,1,1,1,1,0,0
roll (bread),0,1,1,1,1,1,0,0
roll (turn over),0,1,0,0,1,1,0,0
rollercoaster,1,1,0,1,1,1,1,1
rolling,0,1,0,0,1,1,0,0
romance,1,1,1,0,1,1,1,0
romantic,1,1,0,0,1,1,1,0
romanticize,1,1,1,0,0,0,1,0
roof,0,1,1,1,1,1,1,1
roofer,0,0,1,1,1,0,0,1
rooster,0,1,1,1,1,0,0,1
root,0,1,0,1,1,0,0,0
rose,1,1,1,1,1,1,0,0
rot,0,0,0,1,1,0,0,1
rotten,0,0,0,1,1,1,0,1
rough,1,0,1,0,0,1,0,1
royal,1,1,1,0,0,1,1,0
rubble,0,0,0,1,1,0,1,1
ruby,1,1,1,1,1,0,0,0
rude,1,0,0,0,0,1,1,1
ruffle,1,0,1,0,1,0,0,0
rugby,1,1,1,1,1,1,1,1
ruin,1,0,0,0,0,0,1,1
ruined,0,0,0,0,0,1,1,1
ruler,0,1,1,1,1,1,0,1
ruler (leader),1,0,1,1,1,1,1,1
ruler (measure),0,0,1,1,1,1,0,1
rumour,1,0,0,0,0,1,1,0
run,1,1,1,1,1,1,1,1
run (race),1,1,1,1,1,1,1,1
run (series),0,1,1,0,0,0,0,1
run (stockings),0,0,0,1,0,0,0,0
